timestamp,equipment_id,vibration_rms,temperature_c,pressure_bar,failure
2024-06-11 21:00:00,EQT-025,3.833,66.21,2.532,0
2024-06-11 22:00:00,EQT-023,3.597,71.83,2.749,1
2024-06-11 23:00:00,EQT-003,3.05,80.39,2.868,1
2024-06-12 00:00:00,EQT-032,5.195,70.74,2.798,0
2024-06-12 01:00:00,EQT-058,4.874,62.54,2.337,0
2024-06-12 02:00:00,EQT-036,5.034,85.14,3.786,1
2024-06-12 03:00:00,EQT-059,5.057,63.88,3.598,0
2024-06-12 04:00:00,EQT-050,4.456,60.39,3.043,0
2024-06-12 05:00:00,EQT-010,6.768,73.71,2.018,0
2024-06-12 06:00:00,EQT-030,4.243,61.26,2.858,0
2024-06-12 07:00:00,EQT-055,3.417,64.33,2.978,0
2024-06-12 08:00:00,EQT-023,2.558,71.69,2.815,0
2024-06-12 09:00:00,EQT-049,4.866,63.46,2.463,0
2024-06-12 10:00:00,EQT-041,4.292,72.65,2.905,0
2024-06-12 11:00:00,EQT-047,3.575,59.04,2.967,0
2024-06-12 12:00:00,EQT-024,4.275,64.26,2.724,0
2024-06-12 13:00:00,EQT-042,3.472,52.57,2.707,0
2024-06-12 14:00:00,EQT-038,3.234,63.07,3.359,0
2024-06-12 15:00:00,EQT-039,3.133,65.4,3.636,0
2024-06-12 16:00:00,EQT-012,3.546,73.09,3.573,1
2024-06-12 17:00:00,EQT-036,4.86,64.09,2.109,0
2024-06-12 18:00:00,EQT-031,2.742,70.91,2.776,0
2024-06-12 19:00:00,EQT-013,4.654,60.0,2.675,0
2024-06-12 20:00:00,EQT-059,3.281,57.06,3.77,0
2024-06-12 21:00:00,EQT-060,2.115,74.91,1.795,1
2024-06-12 22:00:00,EQT-039,5.452,73.05,2.827,1
2024-06-12 23:00:00,EQT-053,4.908,67.05,2.823,0
2024-06-13 00:00:00,EQT-008,2.952,51.18,3.299,0
2024-06-13 01:00:00,EQT-002,4.124,68.94,2.96,0
2024-06-13 02:00:00,EQT-054,3.244,62.99,3.165,0
2024-06-13 03:00:00,EQT-059,4.388,65.22,2.797,1
2024-06-13 04:00:00,EQT-024,4.21,67.01,4.325,0
2024-06-13 05:00:00,EQT-034,4.297,71.51,2.33,0
2024-06-13 06:00:00,EQT-022,3.001,69.4,3.469,0
2024-06-13 07:00:00,EQT-047,3.782,54.32,2.326,0
2024-06-13 08:00:00,EQT-015,3.693,65.78,3.501,0
2024-06-13 09:00:00,EQT-051,3.716,67.16,3.01,0
2024-06-13 10:00:00,EQT-019,4.042,70.09,2.91,0
2024-06-13 11:00:00,EQT-017,2.117,57.8,2.726,0
2024-06-13 12:00:00,EQT-003,4.266,47.81,1.797,0
2024-06-13 13:00:00,EQT-007,4.02,54.41,3.739,0
2024-06-13 14:00:00,EQT-019,2.837,64.34,3.666,0
2024-06-13 15:00:00,EQT-032,5.988,68.0,3.541,1
2024-06-13 16:00:00,EQT-015,5.262,51.23,2.328,0
2024-06-13 17:00:00,EQT-034,2.749,66.33,3.546,0
2024-06-13 18:00:00,EQT-009,3.159,57.12,3.202,0
2024-06-13 19:00:00,EQT-017,5.29,57.14,3.829,0
2024-06-13 20:00:00,EQT-022,3.9,63.45,2.103,0
2024-06-13 21:00:00,EQT-028,4.348,78.32,2.743,1
2024-06-13 22:00:00,EQT-011,3.264,68.25,3.249,0
2024-06-13 23:00:00,EQT-007,4.248,64.98,3.12,0
2024-06-14 00:00:00,EQT-010,3.516,56.77,4.304,0
2024-06-14 01:00:00,EQT-048,3.907,73.56,2.65,0
2024-06-14 02:00:00,EQT-056,4.204,61.32,3.07,0
2024-06-14 03:00:00,EQT-057,3.149,81.09,2.593,1
2024-06-14 04:00:00,EQT-021,4.242,63.23,2.66,0
2024-06-14 05:00:00,EQT-001,3.571,52.35,3.04,0
2024-06-14 06:00:00,EQT-009,2.745,68.18,3.51,0
2024-06-14 07:00:00,EQT-020,4.024,64.82,2.855,0
2024-06-14 08:00:00,EQT-021,2.964,71.14,3.003,1
2024-06-14 09:00:00,EQT-024,4.422,73.59,2.584,1
2024-06-14 10:00:00,EQT-004,4.008,65.88,2.908,0
2024-06-14 11:00:00,EQT-011,3.558,66.31,2.358,0
2024-06-14 12:00:00,EQT-052,5.336,58.56,2.325,0
2024-06-14 13:00:00,EQT-059,4.145,64.31,2.021,0
2024-06-14 14:00:00,EQT-041,4.493,76.83,2.773,1
2024-06-14 15:00:00,EQT-014,5.832,71.62,3.479,1
2024-06-14 16:00:00,EQT-017,5.157,66.37,2.929,0
2024-06-14 17:00:00,EQT-046,4.515,74.06,3.083,1
2024-06-14 18:00:00,EQT-056,4.696,69.01,2.325,0
2024-06-14 19:00:00,EQT-023,3.768,71.95,3.04,1
2024-06-14 20:00:00,EQT-056,3.511,68.23,2.961,0
2024-06-14 21:00:00,EQT-042,2.568,55.4,2.605,0
2024-06-14 22:00:00,EQT-025,2.588,71.93,3.813,1
2024-06-14 23:00:00,EQT-006,3.162,80.89,2.793,1
2024-06-15 00:00:00,EQT-034,5.094,68.02,3.583,0
2024-06-15 01:00:00,EQT-018,3.122,62.32,3.06,0
2024-06-15 02:00:00,EQT-016,3.627,48.9,1.804,0
2024-06-15 03:00:00,EQT-040,4.352,63.19,2.027,0
2024-06-15 04:00:00,EQT-038,4.209,69.6,3.025,0
2024-06-15 05:00:00,EQT-012,5.091,65.43,2.331,0
2024-06-15 06:00:00,EQT-017,2.698,71.83,2.744,0
2024-06-15 07:00:00,EQT-024,5.803,65.23,3.561,0
2024-06-15 08:00:00,EQT-054,2.628,70.59,3.18,0
2024-06-15 09:00:00,EQT-060,3.923,66.47,2.934,0
2024-06-15 10:00:00,EQT-025,4.301,62.28,3.071,0
2024-06-15 11:00:00,EQT-037,3.623,60.07,2.593,0
2024-06-15 12:00:00,EQT-054,2.694,79.4,3.024,1
2024-06-15 13:00:00,EQT-007,1.633,66.39,3.119,0
2024-06-15 14:00:00,EQT-022,3.638,56.81,3.183,0
2024-06-15 15:00:00,EQT-003,5.303,62.01,3.104,0
2024-06-15 16:00:00,EQT-033,4.908,69.36,2.154,0
2024-06-15 17:00:00,EQT-021,1.816,62.88,2.48,0
2024-06-15 18:00:00,EQT-038,4.041,66.15,2.962,0
2024-06-15 19:00:00,EQT-057,4.512,80.55,3.138,1
2024-06-15 20:00:00,EQT-053,2.983,58.87,4.125,0
2024-06-15 21:00:00,EQT-058,3.208,73.68,2.67,0
2024-06-15 22:00:00,EQT-027,3.583,72.8,2.915,0
2024-06-15 23:00:00,EQT-014,3.186,63.71,2.469,0
2024-06-16 00:00:00,EQT-032,4.063,76.45,2.729,1
2024-06-16 01:00:00,EQT-030,3.172,69.54,3.127,0
2024-06-16 02:00:00,EQT-038,4.915,50.61,3.08,0
2024-06-16 03:00:00,EQT-046,3.11,62.28,2.379,0
2024-06-16 04:00:00,EQT-059,3.395,68.61,3.051,1
2024-06-16 05:00:00,EQT-057,2.392,66.9,2.553,0
2024-06-16 06:00:00,EQT-019,3.991,66.15,3.274,0
2024-06-16 07:00:00,EQT-013,3.387,43.38,2.311,0
2024-06-16 08:00:00,EQT-043,1.994,67.84,3.816,0
2024-06-16 09:00:00,EQT-029,2.27,75.61,2.948,1
2024-06-16 10:00:00,EQT-050,3.485,62.85,3.627,0
2024-06-16 11:00:00,EQT-030,4.267,76.75,2.237,0
2024-06-16 12:00:00,EQT-042,6.189,70.88,2.721,0
2024-06-16 13:00:00,EQT-058,6.999,72.55,3.075,1
2024-06-16 14:00:00,EQT-019,3.427,68.68,3.439,0
2024-06-16 15:00:00,EQT-023,2.498,54.01,2.743,0
2024-06-16 16:00:00,EQT-017,3.969,77.08,3.001,1
2024-06-16 17:00:00,EQT-020,3.368,64.67,3.038,0
2024-06-16 18:00:00,EQT-043,4.259,69.15,3.087,0
2024-06-16 19:00:00,EQT-026,4.478,58.4,4.396,0
2024-06-16 20:00:00,EQT-046,4.292,74.26,2.99,1
2024-06-16 21:00:00,EQT-014,4.482,65.82,3.047,0
2024-06-16 22:00:00,EQT-017,3.936,65.54,2.856,0
2024-06-16 23:00:00,EQT-025,3.071,67.78,2.393,0
2024-06-17 00:00:00,EQT-059,2.748,58.49,4.033,0
2024-06-17 01:00:00,EQT-046,2.737,65.16,3.525,0
2024-06-17 02:00:00,EQT-045,4.478,69.48,3.725,0
2024-06-17 03:00:00,EQT-025,3.678,71.94,4.371,1
2024-06-17 04:00:00,EQT-002,4.681,47.61,2.123,0
2024-06-17 05:00:00,EQT-006,3.993,70.0,1.911,0
2024-06-17 06:00:00,EQT-007,3.891,69.85,3.423,0
2024-06-17 07:00:00,EQT-009,4.537,66.74,3.458,0
2024-06-17 08:00:00,EQT-029,3.824,65.18,3.233,0
2024-06-17 09:00:00,EQT-034,3.686,57.23,3.185,0
2024-06-17 10:00:00,EQT-046,3.227,68.6,3.417,0
2024-06-17 11:00:00,EQT-021,4.145,56.18,3.462,0
2024-06-17 12:00:00,EQT-025,1.812,63.46,2.424,0
2024-06-17 13:00:00,EQT-036,4.815,74.14,2.995,1
2024-06-17 14:00:00,EQT-045,4.237,70.14,2.939,0
2024-06-17 15:00:00,EQT-009,4.514,51.74,2.68,0
2024-06-17 16:00:00,EQT-019,4.907,56.76,3.403,0
2024-06-17 17:00:00,EQT-022,4.496,63.53,3.612,0
2024-06-17 18:00:00,EQT-045,4.876,55.85,3.529,0
2024-06-17 19:00:00,EQT-057,4.709,63.06,2.287,0
2024-06-17 20:00:00,EQT-049,3.907,64.62,2.649,0
2024-06-17 21:00:00,EQT-003,2.859,86.76,3.558,1
2024-06-17 22:00:00,EQT-020,3.794,51.76,3.937,0
2024-06-17 23:00:00,EQT-048,3.696,72.63,1.879,0
2024-06-18 00:00:00,EQT-021,3.548,57.97,2.55,0
2024-06-18 01:00:00,EQT-051,4.53,64.8,2.489,0
2024-06-18 02:00:00,EQT-060,3.498,63.29,3.06,0
2024-06-18 03:00:00,EQT-033,5.963,56.43,2.713,0
2024-06-18 04:00:00,EQT-016,3.682,53.65,3.662,0
2024-06-18 05:00:00,EQT-048,4.917,66.16,2.629,0
2024-06-18 06:00:00,EQT-012,5.056,74.55,2.327,1
2024-06-18 07:00:00,EQT-040,5.948,61.33,3.228,0
2024-06-18 08:00:00,EQT-016,4.246,63.56,3.277,0
2024-06-18 09:00:00,EQT-008,2.482,73.05,3.411,1
2024-06-18 10:00:00,EQT-024,4.691,63.4,2.325,0
2024-06-18 11:00:00,EQT-032,5.272,63.6,3.448,0
2024-06-18 12:00:00,EQT-031,2.216,77.53,2.561,0
2024-06-18 13:00:00,EQT-010,4.318,70.42,2.463,0
2024-06-18 14:00:00,EQT-022,5.678,73.79,2.89,1
2024-06-18 15:00:00,EQT-004,4.75,61.91,3.117,0
2024-06-18 16:00:00,EQT-031,5.25,65.14,2.683,0
2024-06-18 17:00:00,EQT-014,3.524,72.97,3.88,1
2024-06-18 18:00:00,EQT-052,3.1,72.68,2.703,1
2024-06-18 19:00:00,EQT-036,4.616,68.52,2.667,0
2024-06-18 20:00:00,EQT-024,4.157,58.57,2.939,0
2024-06-18 21:00:00,EQT-020,5.47,60.7,2.617,0
2024-06-18 22:00:00,EQT-053,3.883,76.09,3.078,1
2024-06-18 23:00:00,EQT-013,3.144,71.17,3.128,0
2024-06-19 00:00:00,EQT-045,4.525,75.2,2.841,0
2024-06-19 01:00:00,EQT-023,4.762,65.77,3.053,0
2024-06-19 02:00:00,EQT-056,1.637,70.4,3.655,0
2024-06-19 03:00:00,EQT-012,2.131,65.36,2.575,0
2024-06-19 04:00:00,EQT-052,4.662,43.52,3.051,0
2024-06-19 05:00:00,EQT-010,5.307,68.06,3.122,1
2024-06-19 06:00:00,EQT-022,3.313,64.91,3.503,0
2024-06-19 07:00:00,EQT-023,1.828,81.89,3.873,1
2024-06-19 08:00:00,EQT-008,1.89,71.74,2.222,0
2024-06-19 09:00:00,EQT-002,3.749,73.96,3.401,1
2024-06-19 10:00:00,EQT-008,3.171,56.53,3.085,0
2024-06-19 11:00:00,EQT-042,5.182,58.64,2.316,0
2024-06-19 12:00:00,EQT-005,3.619,69.49,3.157,0
2024-06-19 13:00:00,EQT-037,3.43,71.31,2.845,1
2024-06-19 14:00:00,EQT-051,3.313,64.86,2.899,0
2024-06-19 15:00:00,EQT-040,2.436,66.99,2.77,0
2024-06-19 16:00:00,EQT-012,3.758,70.65,2.856,0
2024-06-19 17:00:00,EQT-046,4.162,74.29,3.153,0
2024-06-19 18:00:00,EQT-039,1.836,61.69,3.169,0
2024-06-19 19:00:00,EQT-015,4.593,67.17,3.256,1
2024-06-19 20:00:00,EQT-005,4.471,64.46,3.407,1
2024-06-19 21:00:00,EQT-050,3.546,74.78,3.544,1
2024-06-19 22:00:00,EQT-017,2.424,54.77,2.722,0
2024-06-19 23:00:00,EQT-020,3.893,55.99,2.358,0
2024-06-20 00:00:00,EQT-009,3.715,57.23,4.135,0
2024-06-20 01:00:00,EQT-021,3.188,76.91,3.832,1
2024-06-20 02:00:00,EQT-035,4.49,64.69,2.218,0
2024-06-20 03:00:00,EQT-049,5.655,65.19,3.525,0
2024-06-20 04:00:00,EQT-044,2.561,60.0,2.386,0
2024-06-20 05:00:00,EQT-043,2.433,62.52,2.768,0
2024-06-20 06:00:00,EQT-027,4.98,70.51,3.772,1
2024-06-20 07:00:00,EQT-046,4.971,83.27,3.393,1
2024-06-20 08:00:00,EQT-020,3.489,66.06,3.245,0
2024-06-20 09:00:00,EQT-039,3.416,65.21,3.365,0
2024-06-20 10:00:00,EQT-030,4.519,66.72,3.48,0
2024-06-20 11:00:00,EQT-023,4.126,60.99,2.647,0
2024-06-20 12:00:00,EQT-003,3.358,73.62,2.211,1
2024-06-20 13:00:00,EQT-033,3.496,55.71,2.712,0
2024-06-20 14:00:00,EQT-028,4.087,68.67,2.622,0
2024-06-20 15:00:00,EQT-031,4.266,62.04,3.117,0
2024-06-20 16:00:00,EQT-033,5.442,56.54,2.95,0
2024-06-20 17:00:00,EQT-011,3.972,58.57,3.184,0
2024-06-20 18:00:00,EQT-045,3.86,58.99,3.113,0
2024-06-20 19:00:00,EQT-045,3.091,58.82,2.62,0
2024-06-20 20:00:00,EQT-035,4.094,68.89,3.293,1
2024-06-20 21:00:00,EQT-042,3.187,79.75,2.983,1
2024-06-20 22:00:00,EQT-011,4.965,67.7,3.336,1
2024-06-20 23:00:00,EQT-024,3.535,60.64,2.848,0
2024-06-21 00:00:00,EQT-047,3.662,71.78,3.425,0
2024-06-21 01:00:00,EQT-057,4.844,68.79,4.408,0
2024-06-21 02:00:00,EQT-007,4.891,53.14,2.645,0
2024-06-21 03:00:00,EQT-024,3.272,58.42,3.044,0
2024-06-21 04:00:00,EQT-056,5.465,60.35,3.27,0
2024-06-21 05:00:00,EQT-009,1.386,70.83,3.254,0
2024-06-21 06:00:00,EQT-030,2.51,65.41,4.559,0
2024-06-21 07:00:00,EQT-060,3.273,66.61,3.139,0
2024-06-21 08:00:00,EQT-042,4.618,63.94,3.884,0
2024-06-21 09:00:00,EQT-047,4.086,71.44,3.388,1
2024-06-21 10:00:00,EQT-054,4.882,59.75,2.874,0
2024-06-21 11:00:00,EQT-035,3.402,48.84,2.962,0
2024-06-21 12:00:00,EQT-039,4.74,62.48,3.167,0
2024-06-21 13:00:00,EQT-037,4.826,73.46,2.77,1
2024-06-21 14:00:00,EQT-047,4.782,66.15,3.214,0
2024-06-21 15:00:00,EQT-019,4.834,62.1,3.246,0
2024-06-21 16:00:00,EQT-033,5.442,70.88,4.101,1
2024-06-21 17:00:00,EQT-036,3.559,61.32,3.476,0
2024-06-21 18:00:00,EQT-006,4.097,65.14,3.398,0
2024-06-21 19:00:00,EQT-053,2.055,59.12,3.299,0
2024-06-21 20:00:00,EQT-016,3.376,50.26,3.078,0
2024-06-21 21:00:00,EQT-014,6.294,61.37,2.045,0
2024-06-21 22:00:00,EQT-046,4.969,60.73,3.581,0
2024-06-21 23:00:00,EQT-010,4.483,67.03,3.451,0
2024-06-22 00:00:00,EQT-054,3.903,72.54,2.945,0
2024-06-22 01:00:00,EQT-047,3.746,59.73,2.921,0
2024-06-22 02:00:00,EQT-036,3.323,64.59,2.721,0
2024-06-22 03:00:00,EQT-041,4.771,68.57,4.149,1
2024-06-22 04:00:00,EQT-040,4.874,73.21,3.295,1
2024-06-22 05:00:00,EQT-013,1.739,61.73,2.903,0
2024-06-22 06:00:00,EQT-019,2.793,65.93,3.269,0
2024-06-22 07:00:00,EQT-041,4.827,59.08,3.727,0
2024-06-22 08:00:00,EQT-018,2.893,75.22,3.056,1
2024-06-22 09:00:00,EQT-044,3.623,64.55,3.28,0
2024-06-22 10:00:00,EQT-011,5.352,66.25,3.032,0
2024-06-22 11:00:00,EQT-017,5.546,56.74,3.709,0
2024-06-22 12:00:00,EQT-036,3.378,76.38,2.73,1
2024-06-22 13:00:00,EQT-019,3.048,65.43,2.977,0
2024-06-22 14:00:00,EQT-021,4.725,73.25,3.133,1
2024-06-22 15:00:00,EQT-010,6.235,58.51,3.536,0
2024-06-22 16:00:00,EQT-037,3.24,72.54,3.639,1
2024-06-22 17:00:00,EQT-034,5.162,78.29,2.994,1
2024-06-22 18:00:00,EQT-023,3.576,66.97,3.26,0
2024-06-22 19:00:00,EQT-039,2.897,65.59,3.397,0
2024-06-22 20:00:00,EQT-001,4.639,72.23,3.056,1
2024-06-22 21:00:00,EQT-034,4.131,70.51,3.773,1
2024-06-22 22:00:00,EQT-037,3.683,64.72,2.846,0
2024-06-22 23:00:00,EQT-017,3.631,56.78,2.985,0
2024-06-23 00:00:00,EQT-026,1.391,64.91,2.827,0
2024-06-23 01:00:00,EQT-030,7.537,58.41,3.276,0
2024-06-23 02:00:00,EQT-047,4.248,55.89,2.825,0
2024-06-23 03:00:00,EQT-020,4.817,54.4,3.234,0
2024-06-23 04:00:00,EQT-047,5.308,61.74,2.172,0
2024-06-23 05:00:00,EQT-021,3.548,60.25,2.669,0
2024-06-23 06:00:00,EQT-017,3.826,64.7,3.61,0
2024-06-23 07:00:00,EQT-027,3.891,55.64,2.855,0
2024-06-23 08:00:00,EQT-010,1.99,76.62,3.15,1
2024-06-23 09:00:00,EQT-025,2.572,63.07,2.418,0
2024-06-23 10:00:00,EQT-014,5.062,78.44,3.103,1
2024-06-23 11:00:00,EQT-020,4.143,56.02,2.176,0
2024-06-23 12:00:00,EQT-045,4.118,57.09,3.364,0
2024-06-23 13:00:00,EQT-025,3.943,59.7,2.938,0
2024-06-23 14:00:00,EQT-047,4.989,61.03,2.045,0
2024-06-23 15:00:00,EQT-006,3.745,61.15,3.28,0
2024-06-23 16:00:00,EQT-009,3.873,73.89,3.478,1
2024-06-23 17:00:00,EQT-014,5.424,73.01,2.401,0
2024-06-23 18:00:00,EQT-021,3.718,58.42,3.395,0
2024-06-23 19:00:00,EQT-060,5.983,64.76,2.498,0
2024-06-23 20:00:00,EQT-058,2.423,60.02,3.344,0
2024-06-23 21:00:00,EQT-038,2.798,50.52,3.336,0
2024-06-23 22:00:00,EQT-046,3.523,60.69,3.468,0
2024-06-23 23:00:00,EQT-029,3.331,61.82,2.743,0
2024-06-24 00:00:00,EQT-033,5.532,60.51,2.493,0
2024-06-24 01:00:00,EQT-002,5.408,56.51,1.662,0
2024-06-24 02:00:00,EQT-045,4.523,63.44,3.705,0
2024-06-24 03:00:00,EQT-011,4.134,64.97,3.566,0
2024-06-24 04:00:00,EQT-044,2.872,76.61,3.061,1
2024-06-24 05:00:00,EQT-003,4.281,66.78,2.837,0
2024-06-24 06:00:00,EQT-005,5.578,47.24,2.507,0
2024-06-24 07:00:00,EQT-018,3.671,73.07,3.016,0
2024-06-24 08:00:00,EQT-060,3.181,75.15,2.988,1
2024-06-24 09:00:00,EQT-039,4.063,63.91,3.484,0
2024-06-24 10:00:00,EQT-006,5.092,59.54,2.274,0
2024-06-24 11:00:00,EQT-034,6.052,69.92,2.541,1
2024-06-24 12:00:00,EQT-017,5.446,59.6,2.547,0
2024-06-24 13:00:00,EQT-002,3.833,55.56,3.061,0
2024-06-24 14:00:00,EQT-043,6.106,66.28,3.346,1
2024-06-24 15:00:00,EQT-037,2.772,70.98,3.192,0
2024-06-24 16:00:00,EQT-032,3.374,60.62,2.986,0
2024-06-24 17:00:00,EQT-002,4.204,66.86,2.667,0
2024-06-24 18:00:00,EQT-044,3.433,83.11,3.895,1
2024-06-24 19:00:00,EQT-010,4.601,60.88,2.866,0
2024-06-24 20:00:00,EQT-056,6.156,70.14,3.297,1
2024-06-24 21:00:00,EQT-011,4.281,62.59,3.532,0
2024-06-24 22:00:00,EQT-041,1.552,73.58,2.732,0
2024-06-24 23:00:00,EQT-052,4.096,67.68,2.382,0
2024-06-25 00:00:00,EQT-044,4.459,70.8,3.444,1
2024-06-25 01:00:00,EQT-013,3.795,59.49,2.603,0
2024-06-25 02:00:00,EQT-035,3.998,66.62,2.266,0
2024-06-25 03:00:00,EQT-052,3.976,69.03,3.072,0
2024-06-25 04:00:00,EQT-060,2.754,83.34,3.66,1
2024-06-25 05:00:00,EQT-035,3.841,72.69,3.025,1
2024-06-25 06:00:00,EQT-007,4.062,76.23,2.49,1
2024-06-25 07:00:00,EQT-041,3.143,64.39,2.442,0
2024-06-25 08:00:00,EQT-021,6.058,69.76,3.851,0
2024-06-25 09:00:00,EQT-034,3.187,53.4,2.74,0
2024-06-25 10:00:00,EQT-056,4.884,68.65,2.602,0
2024-06-25 11:00:00,EQT-038,4.469,77.9,3.55,1
2024-06-25 12:00:00,EQT-006,5.33,70.27,3.416,1
2024-06-25 13:00:00,EQT-005,1.027,71.76,3.275,0
2024-06-25 14:00:00,EQT-042,3.645,67.22,3.251,0
2024-06-25 15:00:00,EQT-025,2.534,62.94,2.773,0
2024-06-25 16:00:00,EQT-033,3.924,67.84,2.986,0
2024-06-25 17:00:00,EQT-016,3.958,69.73,3.349,0
2024-06-25 18:00:00,EQT-031,3.638,58.88,3.024,0
2024-06-25 19:00:00,EQT-044,5.982,78.83,2.574,1
2024-06-25 20:00:00,EQT-021,4.436,62.02,3.906,0
2024-06-25 21:00:00,EQT-005,3.247,59.29,2.598,0
2024-06-25 22:00:00,EQT-013,6.643,71.97,2.564,1
2024-06-25 23:00:00,EQT-047,3.693,57.73,2.927,0
2024-06-26 00:00:00,EQT-011,3.868,77.52,1.588,0
2024-06-26 01:00:00,EQT-005,5.037,56.61,2.319,0
2024-06-26 02:00:00,EQT-009,3.389,65.42,2.988,0
2024-06-26 03:00:00,EQT-022,3.978,57.33,3.501,0
2024-06-26 04:00:00,EQT-052,4.559,64.57,3.103,0
2024-06-26 05:00:00,EQT-031,5.51,58.08,3.382,0
2024-06-26 06:00:00,EQT-038,2.571,77.67,2.926,1
2024-06-26 07:00:00,EQT-055,3.2,57.43,3.722,0
2024-06-26 08:00:00,EQT-024,4.816,56.04,1.786,0
2024-06-26 09:00:00,EQT-047,3.628,72.06,3.17,0
2024-06-26 10:00:00,EQT-016,4.24,60.41,2.571,0
2024-06-26 11:00:00,EQT-003,4.893,45.52,3.241,0
2024-06-26 12:00:00,EQT-034,3.675,62.79,3.244,0
2024-06-26 13:00:00,EQT-051,3.143,62.18,2.475,0
2024-06-26 14:00:00,EQT-015,3.292,61.7,2.476,0
2024-06-26 15:00:00,EQT-045,4.742,67.52,1.873,0
2024-06-26 16:00:00,EQT-017,4.304,55.45,3.527,0
2024-06-26 17:00:00,EQT-012,3.565,59.58,3.523,0
2024-06-26 18:00:00,EQT-039,3.623,64.71,2.863,0
2024-06-26 19:00:00,EQT-042,2.493,60.84,2.751,0
2024-06-26 20:00:00,EQT-023,4.795,56.55,1.925,0
2024-06-26 21:00:00,EQT-035,3.365,56.15,3.282,0
2024-06-26 22:00:00,EQT-009,4.166,66.23,2.621,0
2024-06-26 23:00:00,EQT-027,4.11,58.49,1.79,0
2024-06-27 00:00:00,EQT-017,4.821,61.37,3.696,0
2024-06-27 01:00:00,EQT-050,7.314,69.68,3.16,1
2024-06-27 02:00:00,EQT-060,4.399,75.05,3.402,1
2024-06-27 03:00:00,EQT-017,2.396,72.77,2.153,1
2024-06-27 04:00:00,EQT-060,4.589,68.49,2.605,0
2024-06-27 05:00:00,EQT-006,4.7,62.75,2.962,0
2024-06-27 06:00:00,EQT-045,2.296,58.02,3.135,0
2024-06-27 07:00:00,EQT-056,3.5,61.45,3.28,0
2024-06-27 08:00:00,EQT-052,4.543,75.24,3.53,1
2024-06-27 09:00:00,EQT-054,4.298,75.71,2.766,0
2024-06-27 10:00:00,EQT-042,3.225,59.4,3.12,0
2024-06-27 11:00:00,EQT-051,4.234,58.46,3.77,0
2024-06-27 12:00:00,EQT-039,4.655,61.36,3.408,0
2024-06-27 13:00:00,EQT-022,5.017,70.89,2.564,0
2024-06-27 14:00:00,EQT-028,5.517,65.96,2.627,0
2024-06-27 15:00:00,EQT-045,4.253,67.01,3.223,0
2024-06-27 16:00:00,EQT-058,5.234,68.05,3.884,0
2024-06-27 17:00:00,EQT-007,3.649,66.13,3.021,0
2024-06-27 18:00:00,EQT-018,3.366,58.78,3.263,0
2024-06-27 19:00:00,EQT-059,3.666,72.39,2.429,1
2024-06-27 20:00:00,EQT-017,3.449,62.8,2.404,0
2024-06-27 21:00:00,EQT-030,3.896,74.63,4.054,1
2024-06-27 22:00:00,EQT-053,4.666,71.98,3.14,1
2024-06-27 23:00:00,EQT-047,5.121,73.44,3.531,1
2024-06-28 00:00:00,EQT-017,4.572,56.31,3.55,0
2024-06-28 01:00:00,EQT-040,4.167,66.78,3.485,0
2024-06-28 02:00:00,EQT-029,4.733,71.76,3.074,0
2024-06-28 03:00:00,EQT-017,2.36,62.03,3.619,0
2024-06-28 04:00:00,EQT-013,4.188,68.58,3.134,0
2024-06-28 05:00:00,EQT-006,4.995,68.0,3.558,0
2024-06-28 06:00:00,EQT-052,5.107,53.77,2.525,0
2024-06-28 07:00:00,EQT-040,4.549,54.15,3.215,0
2024-06-28 08:00:00,EQT-034,4.184,60.44,2.65,0
2024-06-28 09:00:00,EQT-006,4.501,57.41,3.058,0
2024-06-28 10:00:00,EQT-015,3.763,70.53,2.094,0
2024-06-28 11:00:00,EQT-030,1.8,64.93,3.24,0
2024-06-28 12:00:00,EQT-020,4.703,66.92,3.168,0
2024-06-28 13:00:00,EQT-032,4.84,56.13,2.977,0
2024-06-28 14:00:00,EQT-046,3.418,72.25,2.184,0
2024-06-28 15:00:00,EQT-012,3.898,74.4,2.673,0
2024-06-28 16:00:00,EQT-007,2.888,61.77,2.89,0
2024-06-28 17:00:00,EQT-060,5.229,68.32,3.16,1
2024-06-28 18:00:00,EQT-004,3.083,65.59,3.311,0
2024-06-28 19:00:00,EQT-050,5.21,71.14,2.991,1
2024-06-28 20:00:00,EQT-032,3.3,68.02,2.897,0
2024-06-28 21:00:00,EQT-026,5.677,63.07,3.154,0
2024-06-28 22:00:00,EQT-010,4.615,67.01,2.919,0
2024-06-28 23:00:00,EQT-059,4.397,69.25,3.366,0
2024-06-29 00:00:00,EQT-028,2.822,69.87,2.854,0
2024-06-29 01:00:00,EQT-020,5.55,75.29,3.466,1
2024-06-29 02:00:00,EQT-004,3.909,53.79,2.682,0
2024-06-29 03:00:00,EQT-057,2.855,62.74,4.408,0
2024-06-29 04:00:00,EQT-046,3.907,64.16,2.428,0
2024-06-29 05:00:00,EQT-004,4.715,74.32,3.072,1
2024-06-29 06:00:00,EQT-026,4.885,59.84,2.956,0
2024-06-29 07:00:00,EQT-038,4.881,66.65,2.508,0
2024-06-29 08:00:00,EQT-021,4.659,61.15,2.65,0
2024-06-29 09:00:00,EQT-049,4.15,58.06,3.407,0
2024-06-29 10:00:00,EQT-017,5.048,63.18,3.269,0
2024-06-29 11:00:00,EQT-009,3.665,77.36,3.868,1
